2024-06-27 15:07:11,647 DEBUG   HandlerThread:4057897 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-284.64.1.el9_2.x86_64-x86_64-with-glibc2.34', 'python': '3.12.3', 'heartbeatAt': '2024-06-27T20:07:11.635545', 'startedAt': '2024-06-27T20:07:11.328472', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/work/flemingc/nvan21/projects/shac/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/nvan21/shac.git', 'commit': '1042e440d47a45a5d82131cd67cabf85ee036cc3'}, 'email': 'nvan21@iastate.edu', 'root': '/work/flemingc/nvan21/projects/shac', 'host': 'nova22-gpu-5', 'username': 'nvan21', 'executable': '/work/flemingc/nvan21/miniconda3/envs/shac/bin/python', 'cpu_count': 48, 'cpu_count_logical': 48, 'cpu_freq': {'current': 2656.923583333333, 'min': 1500.0, 'max': 2650.0}, 'cpu_freq_per_core': [{'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2982.332, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}, {'current': 2650.0, 'min': 1500.0, 'max': 2650.0}], 'disk': {'/': {'total': 219.4689598083496, 'used': 22.370437622070312}}, 'gpu': 'NVIDIA A100 80GB PCIe', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}], 'memory': {'total': 503.69799423217773}}
2024-06-27 15:07:11,647 INFO    HandlerThread:4057897 [system_monitor.py:probe():224] Finished collecting system info
2024-06-27 15:07:11,647 INFO    HandlerThread:4057897 [system_monitor.py:probe():227] Publishing system info
2024-06-27 15:07:11,647 DEBUG   HandlerThread:4057897 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-27 15:07:12,514 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_created():271] file/dir created: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/conda-environment.yaml
2024-06-27 15:07:13,216 DEBUG   HandlerThread:4057897 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-27 15:07:13,218 INFO    HandlerThread:4057897 [system_monitor.py:probe():229] Finished publishing system info
2024-06-27 15:07:13,220 DEBUG   SenderThread:4057897 [sender.py:send():379] send: files
2024-06-27 15:07:13,220 INFO    SenderThread:4057897 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-27 15:07:13,265 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: python_packages
2024-06-27 15:07:13,265 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: python_packages
2024-06-27 15:07:13,267 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: stop_status
2024-06-27 15:07:13,267 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:13,267 DEBUG   SenderThread:4057897 [sender.py:send():379] send: telemetry
2024-06-27 15:07:13,268 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: stop_status
2024-06-27 15:07:13,514 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_modified():288] file/dir modified: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/conda-environment.yaml
2024-06-27 15:07:13,514 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_created():271] file/dir created: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/requirements.txt
2024-06-27 15:07:13,514 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_created():271] file/dir created: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/wandb-metadata.json
2024-06-27 15:07:13,525 INFO    wandb-upload_0:4057897 [upload_job.py:push():130] Uploaded file /mnt/job-temp/nvan21/5327514/tmp429aa_lmwandb/0348g670-wandb-metadata.json
2024-06-27 15:07:14,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:15,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:16,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:16,358 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:16,358 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:16,456 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:16,548 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:16,550 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:16,936 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmptdfosqih
2024-06-27 15:07:17,017 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:17,114 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:17,201 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:17,203 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:17,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:17,480 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact actor - {'id': 'QXJ0aWZhY3Q6OTMxNTI0ODYx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU1Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0NTU2', 'versionIndex': 2080}}}
2024-06-27 15:07:17,480 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:17,480 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: status_report
2024-06-27 15:07:17,667 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:17,758 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:17,846 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:17,848 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:17,912 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmprsykq21e
2024-06-27 15:07:18,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:18,334 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:18,386 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact critic - {'id': 'QXJ0aWZhY3Q6OTMxNTI0ODc3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU1OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0NTc1', 'versionIndex': 2080}}}
2024-06-27 15:07:18,386 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:18,427 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:18,506 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:18,508 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:18,788 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmp2bke_c90
2024-06-27 15:07:18,954 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:19,033 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:19,130 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:19,131 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:19,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:19,296 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact target_critic - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTAx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU2Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0NTM3', 'versionIndex': 2079}}}
2024-06-27 15:07:19,298 DEBUG   SenderThread:4057897 [sender.py:send():379] send: history
2024-06-27 15:07:19,298 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: summary_record
2024-06-27 15:07:19,300 INFO    SenderThread:4057897 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-27 15:07:19,300 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:19,519 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_created():271] file/dir created: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/wandb-summary.json
2024-06-27 15:07:19,519 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_created():271] file/dir created: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/output.log
2024-06-27 15:07:19,584 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:19,668 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:19,761 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:19,762 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:19,773 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmpaksaua73
2024-06-27 15:07:19,814 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:20,224 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:20,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:20,286 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact actor - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTA4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU1Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0ODYx', 'versionIndex': 2081}}}
2024-06-27 15:07:20,286 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:20,316 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:20,420 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:20,422 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:20,747 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmptscbbhll
2024-06-27 15:07:20,878 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:20,959 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:21,062 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:21,064 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:21,233 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact critic - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTE2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU1OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0ODc3', 'versionIndex': 2081}}}
2024-06-27 15:07:21,233 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:21,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:21,513 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:21,520 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_modified():288] file/dir modified: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/output.log
2024-06-27 15:07:21,603 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:21,701 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:21,703 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:21,857 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmp2552hkaa
2024-06-27 15:07:22,163 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:22,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:22,283 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:22,328 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact target_critic - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTI0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU2Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTAx', 'versionIndex': 2080}}}
2024-06-27 15:07:22,328 DEBUG   SenderThread:4057897 [sender.py:send():379] send: history
2024-06-27 15:07:22,329 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: summary_record
2024-06-27 15:07:22,331 INFO    SenderThread:4057897 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-27 15:07:22,331 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:22,406 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:22,408 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:22,521 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_modified():288] file/dir modified: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/wandb-summary.json
2024-06-27 15:07:22,752 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmpor_5qicj
2024-06-27 15:07:22,896 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:22,988 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:23,168 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:23,169 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:23,224 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact actor - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTM0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU1Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTA4', 'versionIndex': 2082}}}
2024-06-27 15:07:23,224 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:23,224 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: status_report
2024-06-27 15:07:23,267 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:23,521 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_modified():288] file/dir modified: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/output.log
2024-06-27 15:07:23,617 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:23,668 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmppvytrd8q
2024-06-27 15:07:23,696 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:23,792 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:23,794 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:23,895 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:24,167 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact critic - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTQw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU1OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTE2', 'versionIndex': 2082}}}
2024-06-27 15:07:24,167 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:24,241 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:24,266 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:24,319 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:24,423 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:24,425 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:24,650 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmpxceaoadd
2024-06-27 15:07:24,872 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:24,970 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:25,060 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:25,062 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:25,194 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact target_critic - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTUy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU2Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTI0', 'versionIndex': 2081}}}
2024-06-27 15:07:25,194 DEBUG   SenderThread:4057897 [sender.py:send():379] send: history
2024-06-27 15:07:25,195 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: summary_record
2024-06-27 15:07:25,197 INFO    SenderThread:4057897 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-27 15:07:25,197 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:25,267 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:25,518 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:25,522 INFO    Thread-12 :4057897 [dir_watcher.py:_on_file_modified():288] file/dir modified: /work/flemingc/nvan21/projects/shac/wandb/run-20240627_150711-0mgzknq7/files/wandb-summary.json
2024-06-27 15:07:25,613 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:25,644 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmplp1k3vvm
2024-06-27 15:07:25,695 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:25,697 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:26,107 INFO    SenderThread:4057897 [sender.py:send_request_log_artifact():1518] logged artifact actor - {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTY2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjY0MjU1Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTMxNTI0OTM0', 'versionIndex': 2083}}}
2024-06-27 15:07:26,107 DEBUG   SenderThread:4057897 [sender.py:send_request():406] send_request: log_artifact
2024-06-27 15:07:26,164 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:26,256 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:26,267 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-27 15:07:26,350 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: log_artifact
2024-06-27 15:07:26,391 DEBUG   HandlerThread:4057897 [handler.py:handle_request():158] handle_request: partial_history
2024-06-27 15:07:26,636 INFO    wandb-upload_0:4057897 [upload_job.py:push():88] Uploaded file /home/nvan21/.local/share/wandb/artifacts/staging/tmpjwj8rgcn
